,BUILT_FORM,TOTAL_FLOOR_AREA,FLOOR_HEIGHT,GLAZED_AREA,NUMBER_HABITABLE_ROOMS,WINDOWS_DESCRIPTION,WALLS_DESCRIPTION,ROOF_DESCRIPTION,NUMBER_HEATED_ROOMS,NUMBER_OPEN_FIREPLACES,MULTI_GLAZE_PROPORTION,MAINHEAT_DESCRIPTION
8264,0,106.7,2.43,3,6.0,3,1,1,6.0,0.0,70.0,7
8265,0,94.8,2.4,1,4.0,0,3,8,4.0,0.0,100.0,7
8266,0,135.0,2.38,3,6.0,0,0,7,6.0,0.0,100.0,7
8267,5,63.75,2.32,3,4.0,0,3,6,4.0,0.0,100.0,7
8268,3,55.1,2.33,3,3.0,0,0,15,3.0,0.0,100.0,7
8269,4,65.0,2.37,3,3.0,4,0,14,2.0,0.0,0.0,21
8270,5,84.56,2.35,3,5.0,0,2,4,5.0,0.0,100.0,7
8271,5,71.4,2.4,3,5.0,0,3,8,5.0,0.0,100.0,7
8272,0,96.9,2.3,3,6.0,0,3,18,6.0,0.0,100.0,7
8273,5,88.06,2.29,3,5.0,0,3,17,5.0,0.0,100.0,7
8274,5,81.9,2.4,3,5.0,0,3,13,5.0,0.0,100.0,7
8275,2,43.5,2.18,3,2.0,0,0,8,2.0,0.0,100.0,21
8276,5,122.2,2.4,3,7.0,3,0,1,7.0,0.0,20.0,7
8277,5,105.0,2.42,3,7.0,0,1,19,7.0,0.0,100.0,7
8278,4,93.6,2.5,3,5.0,0,16,3,5.0,0.0,100.0,7
8279,0,110.2,2.35,3,7.0,0,3,6,7.0,1.0,100.0,7
8280,5,77.0,2.49,3,5.0,0,16,6,5.0,0.0,100.0,7
8281,2,61.16,1.99,3,4.0,4,16,21,3.0,0.0,0.0,7
8282,5,78.9,2.4,3,6.0,3,1,8,5.0,1.0,40.0,7
8283,4,70.56,2.4,3,3.0,0,3,7,3.0,0.0,100.0,7
8284,5,84.8,2.24,3,5.0,0,3,13,5.0,0.0,100.0,7
8285,5,108.1,2.56,3,5.0,0,1,3,5.0,0.0,100.0,7
8286,5,77.56,2.46,3,4.0,2,16,3,3.0,0.0,80.0,7
8287,4,60.47,2.39,3,4.0,0,3,8,4.0,0.0,100.0,7
8288,3,65.2,2.3,3,5.0,0,3,4,5.0,0.0,100.0,7
8289,5,99.5,2.6,3,5.0,2,16,6,5.0,0.0,85.0,7
8290,5,80.7,2.52,3,4.0,3,1,4,4.0,0.0,40.0,7
8291,5,59.12,2.61,3,4.0,3,3,7,4.0,0.0,70.0,7
8292,4,87.3,2.42,3,4.0,0,27,2,4.0,0.0,100.0,7
8293,5,84.2,2.3,3,4.0,0,1,4,4.0,0.0,100.0,7
8294,5,93.06,2.47,3,4.0,0,2,11,4.0,0.0,100.0,7
8295,3,66.8,2.35,3,3.0,0,2,6,3.0,0.0,100.0,7
8296,4,90.44,2.3,3,4.0,0,3,8,4.0,0.0,100.0,7
8297,0,80.1,2.38,3,4.0,0,3,7,4.0,0.0,100.0,7
8298,0,229.6,2.5,3,8.0,2,1,8,8.0,0.0,95.0,7
8299,0,115.75,2.4,3,6.0,0,0,8,6.0,0.0,100.0,7
8300,5,84.4,2.37,3,4.0,0,0,11,4.0,0.0,100.0,7
8301,0,132.4,2.26,3,6.0,2,1,14,6.0,0.0,86.0,7
8302,5,90.75,2.3,3,3.0,0,21,11,3.0,0.0,100.0,7
8303,5,84.0,2.4,3,5.0,0,3,4,5.0,0.0,100.0,7
8304,4,84.0,2.3,3,5.0,0,21,7,5.0,0.0,100.0,7
8305,5,68.56,2.81,3,3.0,0,1,11,3.0,0.0,100.0,7
8306,0,143.8,2.35,3,7.0,0,2,6,7.0,0.0,100.0,8
8307,5,75.25,2.44,3,3.0,0,3,0,3.0,0.0,100.0,7
8308,5,71.8,2.44,3,5.0,0,15,15,5.0,0.0,100.0,7
8309,4,65.6,2.5,3,4.0,0,16,4,4.0,0.0,100.0,7
8310,5,92.5,2.5,3,6.0,0,1,4,6.0,0.0,100.0,7
8311,0,126.0,2.43,3,6.0,0,0,4,6.0,0.0,100.0,7
8312,3,84.7,2.4,3,5.0,0,0,4,5.0,0.0,100.0,21
8313,4,92.3,2.46,3,5.0,0,21,14,5.0,0.0,100.0,7
8314,4,103.4,2.87,1,4.0,0,1,13,4.0,0.0,100.0,7
8315,5,59.03,2.4,3,3.0,0,0,6,3.0,0.0,100.0,7
8316,4,90.2,2.5,3,4.0,0,8,8,4.0,1.0,100.0,7
8317,5,72.3,2.3,3,3.0,0,0,8,3.0,0.0,100.0,21
8318,4,76.75,2.41,3,3.0,3,16,3,3.0,1.0,62.0,13
8319,4,78.44,2.27,3,4.0,0,3,4,4.0,0.0,100.0,7
8320,0,164.5,2.4,3,9.0,0,1,11,9.0,1.0,100.0,7
8321,0,153.2,2.7,3,6.0,3,16,19,6.0,2.0,90.0,7
8322,0,122.0,2.36,3,5.0,0,0,8,5.0,0.0,100.0,7
8323,4,71.06,2.3,3,5.0,0,1,7,5.0,0.0,100.0,7
8324,0,84.06,2.39,3,4.0,0,0,4,4.0,0.0,100.0,7
8325,4,54.8,2.26,3,3.0,4,1,3,3.0,0.0,0.0,21
8326,5,89.0,2.42,3,5.0,0,3,4,5.0,0.0,100.0,7
8327,5,126.25,2.5,3,5.0,0,1,13,5.0,0.0,100.0,7
8328,0,92.3,2.42,3,6.0,0,3,7,6.0,0.0,100.0,7
8329,3,87.8,2.35,3,6.0,0,3,8,6.0,1.0,100.0,7
8330,0,117.8,2.32,3,5.0,0,1,6,5.0,0.0,100.0,7
8331,0,206.4,2.44,3,8.0,0,13,4,8.0,0.0,100.0,7
8332,5,132.0,2.29,1,6.0,0,0,19,6.0,0.0,100.0,7
8333,5,92.1,2.61,3,5.0,0,3,4,5.0,1.0,100.0,7
8334,5,73.5,2.35,3,4.0,0,0,7,4.0,0.0,100.0,7
8335,5,90.75,2.32,3,5.0,0,0,4,5.0,0.0,100.0,7
8336,4,57.06,2.45,3,4.0,0,16,8,4.0,1.0,100.0,7
8337,4,86.8,2.36,3,5.0,0,22,6,5.0,0.0,100.0,7
8338,0,108.7,2.32,3,7.0,0,3,14,7.0,1.0,100.0,7
8339,5,124.56,2.43,3,5.0,0,3,4,5.0,0.0,100.0,7
8340,3,109.06,2.3,3,5.0,0,0,15,5.0,0.0,100.0,7
8341,5,97.5,2.67,3,6.0,0,16,4,6.0,0.0,100.0,7
8342,5,90.56,2.48,3,3.0,0,20,1,3.0,0.0,100.0,20
8343,0,140.4,2.38,3,7.0,0,0,6,7.0,0.0,100.0,7
8344,4,100.8,2.41,3,4.0,0,15,16,4.0,0.0,100.0,7
8345,5,54.0,2.3,3,3.0,0,0,4,3.0,0.0,100.0,7
8346,5,115.0,2.3,3,6.0,0,25,7,6.0,0.0,100.0,7
8347,4,68.44,2.4,3,4.0,0,1,7,4.0,0.0,100.0,7
8348,5,82.5,2.55,3,4.0,4,1,11,4.0,0.0,0.0,7
8349,5,188.8,2.71,3,7.0,3,1,6,7.0,1.0,85.0,7
8350,4,129.2,2.5,3,5.0,0,8,3,5.0,0.0,100.0,7
8351,3,154.9,2.75,3,6.0,0,12,8,6.0,2.0,100.0,7
8352,3,118.2,2.34,3,7.0,0,3,4,7.0,0.0,100.0,7
8353,5,107.3,2.5,3,4.0,0,21,7,4.0,0.0,100.0,7
8354,0,139.2,2.72,3,5.0,0,3,8,5.0,0.0,100.0,35
8355,3,92.2,2.41,3,5.0,0,3,8,5.0,0.0,100.0,7
8356,4,88.0,2.5,3,5.0,0,3,0,5.0,0.0,100.0,7
8357,4,69.9,2.5,3,4.0,0,3,8,4.0,0.0,100.0,7
8358,5,115.2,2.47,3,7.0,0,16,11,7.0,1.0,100.0,7
8359,5,78.8,2.3,3,5.0,0,25,4,5.0,0.0,100.0,7
8360,5,46.56,2.4,3,4.0,3,3,4,4.0,0.0,60.0,7
8361,5,80.6,2.5,3,5.0,0,3,14,5.0,0.0,100.0,7
8362,5,94.9,2.6,3,5.0,0,16,8,5.0,1.0,100.0,7
8363,4,109.1,2.7,3,6.0,0,16,8,6.0,1.0,100.0,7
8364,5,54.8,2.44,3,3.0,0,0,8,3.0,0.0,100.0,7
8365,4,91.5,2.37,3,5.0,0,0,7,5.0,0.0,100.0,21
8366,4,96.6,2.61,3,6.0,0,1,8,6.0,0.0,100.0,7
8367,3,52.94,2.215,3,3.0,0,25,4,3.0,0.0,100.0,7
8368,4,79.0,2.4,3,3.0,3,21,7,3.0,0.0,25.0,7
8369,0,80.8,2.28,3,5.0,0,0,4,5.0,0.0,100.0,7
8370,0,111.56,2.39,3,6.0,0,0,7,6.0,0.0,100.0,7
8371,4,82.4,2.7,3,4.0,0,16,3,4.0,1.0,100.0,7
8372,3,54.88,2.32,3,3.0,0,3,4,3.0,0.0,100.0,7
8373,0,66.2,2.33,3,4.0,3,0,4,4.0,0.0,37.0,7
8374,4,89.4,2.45,3,5.0,0,3,7,5.0,0.0,100.0,7
8375,5,53.6,2.41,3,3.0,0,1,7,3.0,0.0,100.0,7
8376,3,83.06,2.39,3,4.0,0,0,15,4.0,0.0,100.0,7
8377,5,117.6,2.58,3,5.0,0,1,3,5.0,0.0,100.0,7
8378,3,73.0,2.55,3,5.0,0,3,12,5.0,0.0,100.0,7
8379,3,100.56,2.37,3,5.0,0,2,2,5.0,0.0,100.0,35
8380,4,72.0,2.5,3,4.0,0,3,6,4.0,0.0,100.0,7
8381,4,80.4,2.71,3,4.0,4,16,3,4.0,0.0,0.0,7
8382,4,95.2,2.6,3,4.0,0,16,3,4.0,0.0,100.0,7
8383,4,111.2,2.6,3,5.0,3,12,6,5.0,0.0,90.0,7
8384,0,143.8,2.55,3,6.0,0,16,6,6.0,1.0,100.0,7
8385,4,82.2,2.31,3,5.0,0,12,13,5.0,0.0,100.0,7
8386,5,67.56,2.45,3,4.0,0,3,6,4.0,0.0,100.0,7
8387,4,87.5,2.8,3,5.0,0,16,4,5.0,0.0,100.0,7
8388,5,106.0,2.36,3,5.0,0,2,4,5.0,0.0,100.0,7
8389,5,115.1,2.7,3,5.0,3,16,3,5.0,2.0,90.0,7
8390,4,96.2,2.8,3,5.0,3,1,13,4.0,0.0,22.0,7
8391,5,69.25,2.55,3,4.0,0,3,11,4.0,0.0,100.0,7
8392,3,76.3,2.27,3,4.0,0,3,8,4.0,0.0,100.0,7
8393,5,83.06,2.32,3,4.0,0,0,4,4.0,0.0,100.0,7
8394,5,109.5,2.3,3,7.0,0,0,11,7.0,0.0,100.0,7
8395,4,75.25,2.39,3,4.0,4,3,13,4.0,0.0,0.0,7
8396,0,211.4,2.6,3,6.0,0,1,4,6.0,1.0,100.0,7
8397,5,88.44,2.48,3,5.0,4,1,4,5.0,0.0,0.0,7
8398,0,181.9,2.3,3,6.0,0,0,8,6.0,0.0,100.0,7
8399,5,53.72,2.31,3,4.0,0,0,6,4.0,0.0,100.0,7
8400,5,93.6,2.6,3,5.0,0,3,4,5.0,1.0,100.0,7
8401,5,99.75,2.35,3,5.0,0,0,8,5.0,0.0,100.0,7
8402,0,94.1,2.34,3,8.0,0,0,15,8.0,0.0,100.0,8
8403,0,101.6,2.4,3,3.0,0,0,7,3.0,0.0,100.0,8
8404,0,487.5,4.33,1,13.0,0,11,15,13.0,2.0,100.0,8
8405,5,72.3,2.45,3,4.0,3,1,9,4.0,0.0,77.0,7
8406,2,61.62,2.69,3,3.0,0,12,6,3.0,0.0,100.0,7
8407,5,54.56,2.4,3,3.0,0,0,7,3.0,0.0,100.0,7
8408,0,177.2,2.8,3,8.0,0,0,12,8.0,0.0,100.0,7
8409,3,70.75,2.45,3,3.0,0,3,7,3.0,0.0,100.0,7
8410,4,94.44,2.28,3,6.0,0,21,17,5.0,0.0,100.0,7
8411,5,95.3,2.43,3,5.0,0,0,7,5.0,0.0,100.0,7
8412,5,112.56,2.52,3,5.0,3,1,13,5.0,1.0,78.0,7
8413,5,52.8,2.3,3,3.0,0,0,6,3.0,0.0,100.0,7
8414,5,118.5,2.42,3,6.0,0,16,4,6.0,0.0,100.0,7
8415,4,63.6,2.4,3,3.0,0,3,11,3.0,0.0,100.0,7
8416,0,125.06,2.4,1,4.0,0,1,14,4.0,0.0,100.0,7
8417,5,58.1,2.26,3,3.0,0,1,6,3.0,0.0,100.0,7
8418,4,82.0,2.44,3,5.0,0,3,11,5.0,0.0,100.0,7
8419,5,140.6,2.3,3,6.0,0,0,17,6.0,0.0,100.0,7
8420,4,87.3,2.32,3,4.0,0,0,4,4.0,0.0,100.0,7
8421,3,57.16,2.35,3,5.0,0,0,14,5.0,0.0,100.0,7
8422,0,81.6,2.4,3,5.0,0,3,8,5.0,3.0,100.0,7
8423,5,62.06,2.56,3,5.0,0,1,4,5.0,1.0,100.0,7
8424,0,92.94,2.5,3,6.0,0,16,10,6.0,2.0,100.0,8
8425,5,85.9,2.4,3,5.0,0,3,4,5.0,0.0,100.0,7
8426,0,153.4,2.35,3,6.0,0,0,4,6.0,0.0,100.0,7
8427,5,66.06,2.55,3,3.0,0,1,9,3.0,0.0,100.0,7
8428,5,110.2,2.61,3,6.0,0,0,7,6.0,0.0,100.0,7
8429,5,94.8,2.53,3,4.0,0,16,6,4.0,0.0,100.0,7
8430,3,47.6,2.32,3,3.0,0,0,4,1.0,0.0,100.0,21
8431,4,74.9,2.31,3,4.0,2,27,7,3.0,0.0,88.0,7
8432,5,79.56,2.4,3,5.0,0,16,7,5.0,0.0,100.0,7
8433,5,144.0,2.79,3,7.0,0,0,11,7.0,0.0,100.0,7
8434,3,70.0,2.49,3,5.0,3,12,3,5.0,1.0,20.0,8
8435,5,92.2,2.54,3,5.0,0,0,8,5.0,0.0,100.0,7
8436,5,100.0,2.4,3,5.0,0,3,4,5.0,0.0,100.0,7
8437,0,254.8,2.42,3,9.0,3,3,4,9.0,1.0,50.0,7
8438,5,66.5,2.4,3,4.0,0,0,7,4.0,0.0,100.0,7
8439,0,256.2,2.49,3,8.0,0,1,7,8.0,0.0,100.0,8
8440,0,72.9,2.3,3,4.0,0,1,4,4.0,0.0,100.0,7
8441,0,134.6,2.37,3,8.0,0,0,18,8.0,0.0,100.0,7
8442,4,82.75,2.6,3,4.0,0,16,6,4.0,1.0,100.0,7
8443,3,32.5,2.34,3,2.0,0,0,6,0.0,0.0,100.0,25
8444,5,46.38,2.2,3,3.0,0,25,16,3.0,0.0,100.0,7
8445,3,108.56,2.6,3,4.0,0,16,6,4.0,0.0,100.0,7
8446,0,140.0,2.58,3,5.0,0,0,19,5.0,0.0,100.0,7
8447,4,84.94,2.82,3,5.0,0,1,6,5.0,0.0,100.0,7
8448,5,70.0,2.4,3,5.0,3,1,14,5.0,0.0,89.0,7
8449,4,76.06,2.41,3,4.0,0,16,3,4.0,0.0,100.0,7
8450,4,67.4,2.5,3,4.0,0,16,8,4.0,0.0,100.0,7
8451,0,174.5,2.3,3,6.0,0,1,13,6.0,0.0,100.0,7
8452,0,151.2,2.31,3,7.0,0,3,8,7.0,1.0,100.0,7
8453,4,98.94,2.83,3,4.0,0,16,7,4.0,0.0,100.0,7
8454,5,81.0,2.3,3,5.0,3,3,7,5.0,0.0,80.0,7
8455,5,83.7,2.49,3,5.0,0,3,7,5.0,2.0,100.0,7
8456,0,243.0,2.4,3,10.0,0,3,14,10.0,0.0,100.0,7
8457,5,71.6,2.64,3,4.0,0,3,6,4.0,0.0,100.0,7
8458,3,77.94,2.38,3,3.0,0,0,11,3.0,0.0,100.0,7
8459,0,105.5,2.47,3,5.0,3,0,15,5.0,0.0,75.0,7
8460,4,59.9,2.29,3,4.0,0,0,6,4.0,0.0,100.0,7
8461,4,88.75,2.3,3,5.0,0,1,4,5.0,0.0,100.0,7
8462,4,110.75,2.93,3,6.0,0,12,21,5.0,2.0,100.0,7
8463,5,71.0,2.6,3,3.0,0,3,14,3.0,0.0,100.0,7
8464,4,74.0,2.3,3,3.0,0,0,14,3.0,0.0,100.0,7
8465,5,96.25,2.24,3,5.0,3,1,14,5.0,0.0,80.0,7
8466,3,94.2,2.5,3,5.0,0,16,7,5.0,0.0,100.0,7
8467,4,88.94,2.35,3,4.0,0,1,2,4.0,0.0,100.0,7
8468,5,103.25,2.535,3,4.0,0,1,4,4.0,0.0,100.0,7
8469,5,67.6,2.5,3,4.0,0,16,7,4.0,0.0,100.0,7
8470,5,64.7,2.432,3,3.0,3,3,7,3.0,0.0,56.0,7
8471,1,85.4,2.4,3,4.0,0,3,13,4.0,0.0,100.0,7
8472,0,210.4,2.33,3,8.0,0,3,14,8.0,0.0,100.0,8
8473,5,134.5,2.61,3,8.0,0,16,3,8.0,0.0,100.0,7
8474,4,71.25,2.34,3,4.0,4,2,4,4.0,0.0,0.0,7
8475,5,96.1,2.45,3,7.0,0,3,4,7.0,0.0,100.0,7
8476,5,74.5,2.4,3,4.0,0,1,14,4.0,0.0,100.0,7
8477,0,160.8,2.38,3,6.0,0,3,6,6.0,0.0,100.0,7
8478,5,70.6,2.3,3,3.0,3,2,6,3.0,1.0,30.0,7
8479,5,83.4,2.42,3,5.0,2,1,3,5.0,0.0,90.0,7
8480,5,109.3,2.76,3,5.0,0,1,14,5.0,1.0,100.0,7
8481,5,69.0,2.47,3,3.0,0,21,4,3.0,0.0,100.0,7
8482,5,65.75,2.31,3,4.0,0,0,4,4.0,0.0,100.0,7
8483,0,82.8,2.41,3,4.0,0,0,4,4.0,0.0,100.0,7
8484,4,88.2,2.35,3,6.0,0,3,14,6.0,1.0,100.0,7
8485,3,91.0,2.37,3,5.0,0,1,14,5.0,0.0,100.0,7
8486,4,84.1,2.4,3,4.0,0,16,14,4.0,0.0,100.0,7
8487,4,107.44,2.39,3,4.0,0,27,8,4.0,0.0,100.0,7
8488,3,122.56,2.9,3,6.0,0,16,4,6.0,2.0,100.0,7
8489,3,63.0,2.59,3,4.0,0,16,4,4.0,0.0,100.0,7
8490,0,120.0,2.55,1,8.0,0,1,6,8.0,0.0,100.0,7
8491,5,128.1,2.43,3,5.0,0,3,12,5.0,0.0,100.0,7
8492,0,85.94,2.34,3,6.0,0,0,8,6.0,1.0,100.0,7
8493,5,93.8,2.36,3,6.0,0,3,8,6.0,1.0,100.0,7
8494,4,94.5,2.46,3,5.0,0,16,11,5.0,0.0,100.0,7
8495,5,86.2,2.3,3,6.0,0,1,2,6.0,0.0,100.0,7
8496,0,113.2,2.27,3,7.0,0,0,8,7.0,1.0,100.0,7
8497,0,168.8,2.8,3,7.0,3,3,11,7.0,1.0,65.0,8
8498,3,56.2,2.4,3,4.0,3,0,6,4.0,0.0,40.0,21
8499,0,130.1,2.38,3,7.0,0,0,8,7.0,0.0,100.0,7
8500,0,169.2,2.4,3,6.0,0,3,12,6.0,0.0,100.0,7
8501,3,48.53,2.3,3,2.0,0,25,15,2.0,0.0,100.0,7
8502,4,46.62,2.33,3,2.0,0,3,17,2.0,0.0,100.0,15
8503,5,96.25,2.35,3,5.0,0,0,15,5.0,0.0,100.0,7
8504,4,56.66,2.76,3,3.0,0,3,7,3.0,0.0,100.0,7
8505,0,186.8,2.32,3,7.0,0,0,6,7.0,0.0,100.0,7
8506,4,81.0,2.34,3,4.0,0,1,4,4.0,0.0,100.0,7
8507,4,68.4,2.4,3,3.0,0,3,6,3.0,0.0,100.0,7
8508,5,88.3,2.61,3,6.0,2,3,7,6.0,0.0,90.0,7
8509,3,108.3,2.6,3,4.0,0,2,17,4.0,0.0,100.0,7
8510,5,120.0,2.5,3,4.0,0,3,4,4.0,0.0,100.0,7
8511,4,136.9,2.99,3,8.0,4,16,4,8.0,0.0,0.0,7
8512,0,196.5,2.36,3,7.0,0,2,14,7.0,1.0,100.0,7
8513,3,94.94,2.4,3,4.0,0,0,3,4.0,2.0,100.0,7
8514,4,61.6,2.3,3,4.0,4,25,6,4.0,0.0,0.0,7
8515,4,72.2,2.6,3,3.0,0,3,8,1.0,0.0,100.0,29
8516,3,68.3,2.8,3,3.0,0,16,6,3.0,0.0,100.0,7
8517,0,144.9,2.4,3,6.0,0,0,8,6.0,0.0,100.0,7
8518,5,49.97,2.4,3,3.0,0,2,14,3.0,0.0,100.0,7
8519,4,85.9,2.32,3,5.0,0,23,11,5.0,0.0,100.0,7
8520,3,89.1,2.47,3,5.0,0,16,6,5.0,0.0,100.0,7
8521,5,60.7,2.32,3,4.0,0,0,6,4.0,0.0,100.0,7
8522,0,90.5,2.3,3,5.0,0,0,4,5.0,0.0,100.0,7
8523,3,69.2,2.57,3,4.0,0,1,8,4.0,0.0,100.0,7
8524,0,83.0,2.5,3,4.0,0,1,6,4.0,0.0,100.0,7
8525,5,96.44,2.5,3,5.0,0,1,7,5.0,0.0,100.0,7
8526,5,80.5,2.41,3,5.0,2,1,14,5.0,0.0,80.0,7
8527,0,58.5,2.42,3,3.0,4,2,7,3.0,0.0,0.0,7
8528,0,85.0,2.46,3,4.0,0,1,4,4.0,0.0,100.0,7
8529,4,87.5,2.29,3,5.0,3,23,2,5.0,0.0,37.0,7
8530,5,114.6,2.28,3,5.0,3,12,6,5.0,1.0,5.0,7
8531,5,55.9,2.35,3,4.0,0,0,6,4.0,0.0,100.0,7
8532,5,60.88,2.55,3,4.0,0,1,6,4.0,0.0,100.0,7
8533,4,43.7,2.32,3,2.0,0,3,14,2.0,0.0,100.0,7
8534,5,75.8,2.34,3,5.0,0,0,6,5.0,0.0,100.0,7
8535,5,161.9,2.35,3,6.0,0,0,8,6.0,0.0,100.0,8
8536,4,83.94,2.29,3,5.0,0,0,8,5.0,0.0,100.0,7
8537,4,66.2,2.46,3,4.0,0,16,0,4.0,0.0,100.0,7
8538,0,178.8,2.55,3,8.0,0,0,8,8.0,0.0,100.0,7
8539,4,74.94,2.49,3,3.0,0,0,7,3.0,0.0,100.0,7
8540,4,57.1,2.6,3,4.0,0,1,3,4.0,1.0,100.0,7
8541,5,71.0,2.38,3,3.0,0,22,8,3.0,0.0,100.0,7
8542,5,97.6,2.57,1,6.0,0,16,4,6.0,0.0,100.0,7
8543,0,91.8,2.4,3,5.0,0,3,4,5.0,0.0,100.0,7
8544,5,75.6,2.47,3,5.0,0,16,13,5.0,1.0,100.0,7
8545,5,136.5,2.572,1,6.0,3,16,21,4.0,1.0,77.0,7
8546,4,74.94,2.76,3,4.0,0,5,6,4.0,0.0,100.0,7
8547,5,88.1,2.54,3,6.0,0,3,13,5.0,0.0,100.0,7
8548,5,63.16,2.36,3,5.0,0,0,4,5.0,0.0,100.0,7
8549,0,139.1,2.39,3,6.0,0,3,6,6.0,1.0,100.0,35
8550,5,103.2,2.3,3,6.0,0,3,4,6.0,0.0,100.0,7
8551,5,96.5,2.46,3,5.0,0,1,14,5.0,0.0,100.0,7
8552,5,69.44,2.3,3,5.0,0,0,8,5.0,0.0,100.0,7
8553,5,92.1,2.36,3,4.0,0,1,4,4.0,0.0,100.0,7
8554,4,56.3,2.4,3,4.0,0,0,15,4.0,0.0,100.0,7
8555,3,88.0,2.39,3,5.0,0,3,8,5.0,0.0,100.0,7
8556,5,74.4,2.5,3,4.0,0,1,4,4.0,0.0,100.0,7
8557,5,79.5,2.31,3,4.0,0,16,4,4.0,0.0,100.0,7
8558,4,120.4,2.65,3,5.0,4,16,4,5.0,1.0,0.0,21
8559,5,76.6,2.5,3,4.0,0,3,7,4.0,0.0,100.0,7
8560,4,89.2,2.44,1,4.0,4,1,4,4.0,0.0,0.0,7
8561,4,62.4,2.42,3,4.0,4,16,3,4.0,0.0,0.0,7
8562,5,87.44,2.48,3,5.0,0,3,13,5.0,0.0,100.0,7
8563,4,84.2,2.8,3,4.0,3,0,1,4.0,0.0,60.0,7
8564,5,106.0,2.59,3,6.0,0,1,16,6.0,0.0,100.0,7
8565,5,73.56,2.4,3,5.0,3,1,13,5.0,0.0,75.0,7
8566,0,289.8,2.4,3,8.0,0,0,12,8.0,1.0,100.0,7
8567,5,76.6,2.38,3,3.0,0,1,4,3.0,0.0,100.0,21
8568,4,58.4,2.58,3,5.0,0,12,4,5.0,0.0,100.0,7
8569,4,58.53,2.4,3,4.0,0,3,8,4.0,0.0,100.0,7
8570,3,93.8,2.28,3,5.0,0,3,14,5.0,0.0,100.0,30
8571,0,122.1,2.3,3,8.0,0,0,11,8.0,0.0,100.0,7
8572,4,76.9,2.44,3,4.0,3,16,7,4.0,1.0,90.0,13
8573,5,83.75,2.5,3,5.0,0,3,4,5.0,0.0,100.0,8
8574,5,84.56,2.42,3,4.0,0,3,7,4.0,1.0,100.0,7
8575,4,71.7,2.53,3,4.0,0,16,4,4.0,0.0,100.0,7
8576,5,109.6,2.6,3,6.0,4,0,15,6.0,0.0,0.0,7
8577,5,66.25,2.31,3,3.0,0,3,8,3.0,0.0,100.0,7
8578,3,74.1,2.64,3,5.0,0,16,4,5.0,0.0,100.0,7
8579,5,67.5,2.45,3,5.0,3,1,9,4.0,0.0,75.0,30
8580,5,51.84,2.68,3,4.0,0,0,8,4.0,0.0,100.0,7
8581,5,61.84,2.34,3,4.0,0,25,4,4.0,0.0,100.0,20
8582,4,148.8,2.89,3,6.0,3,16,1,6.0,2.0,25.0,7
8583,0,80.44,2.61,3,5.0,4,12,18,4.0,0.0,0.0,7
8584,5,79.44,2.35,3,4.0,0,0,4,4.0,0.0,100.0,7
8585,4,94.56,2.38,3,6.0,0,0,11,6.0,0.0,100.0,7
8586,5,85.8,2.3,3,5.0,0,1,4,5.0,1.0,100.0,7
8587,0,164.2,2.31,3,9.0,0,0,7,9.0,0.0,100.0,7
8588,5,80.06,2.29,3,3.0,0,3,7,3.0,1.0,100.0,7
8589,4,75.6,2.72,3,5.0,0,16,13,5.0,0.0,100.0,7
8590,4,78.0,2.7,3,4.0,0,3,8,4.0,1.0,100.0,4
8591,4,93.56,2.77,3,3.0,0,16,3,3.0,0.0,100.0,7
8592,5,63.6,2.4,3,3.0,0,3,7,3.0,0.0,100.0,7
8593,3,75.6,2.45,3,5.0,0,23,8,5.0,0.0,100.0,7
8594,5,78.94,2.36,3,5.0,0,0,7,5.0,0.0,100.0,7
8595,0,136.9,2.36,3,7.0,0,0,7,7.0,0.0,100.0,7
8596,0,118.6,2.32,3,6.0,0,0,7,6.0,0.0,100.0,7
8597,4,54.97,2.23,3,3.0,0,0,4,3.0,0.0,100.0,7
8598,4,51.7,2.68,3,3.0,0,12,4,3.0,0.0,100.0,7
8599,4,88.0,2.5,3,5.0,0,27,7,5.0,0.0,100.0,15
8600,4,88.7,2.9,3,4.0,3,1,0,4.0,1.0,65.0,7
8601,5,102.9,2.45,3,5.0,0,16,14,5.0,4.0,100.0,7
8602,4,94.2,2.7,3,4.0,0,16,4,4.0,0.0,100.0,7
8603,4,101.2,2.86,3,5.0,0,16,13,5.0,0.0,100.0,7
8604,4,91.6,2.8,3,4.0,0,16,3,4.0,0.0,100.0,7
8605,5,104.25,2.5,3,4.0,0,1,4,4.0,0.0,100.0,7
8606,4,93.94,2.4,3,6.0,0,23,7,6.0,0.0,100.0,7
8607,4,85.0,2.3,3,4.0,0,1,14,4.0,0.0,100.0,7
8608,0,104.0,2.3,3,7.0,0,0,8,7.0,0.0,100.0,7
8609,4,84.5,2.3,3,4.0,0,1,7,4.0,0.0,100.0,7
8610,5,65.9,2.42,3,5.0,0,3,13,5.0,0.0,100.0,7
8611,3,255.0,2.44,3,9.0,3,16,4,9.0,1.0,60.0,7
8612,4,120.0,2.9,3,5.0,0,1,6,5.0,0.0,100.0,7
8613,5,74.56,2.28,3,4.0,0,1,14,4.0,0.0,100.0,7
8614,4,108.9,2.95,3,5.0,0,3,6,5.0,0.0,100.0,7
8615,4,57.0,2.36,3,3.0,0,2,4,3.0,0.0,100.0,7
8616,4,64.6,2.6,3,4.0,0,16,3,4.0,0.0,100.0,7
8617,3,71.2,2.3,3,4.0,0,0,4,4.0,0.0,100.0,7
